"","Hummingbird","Iplant_Double","Time","Bird","Plant","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"14156","Violet-tailed Sylph","Renealmia sessilifolia","764",17,104,0,2015-03-26,"1700_1900",3,"2015",0.917,768.25,212.4167,5.333333,1,FALSE,686.5,FALSE,13,41
"14157","Violet-tailed Sylph","Renealmia sessilifolia","765",17,104,0,2014-12-02,"1700_1900",12,"2014",0.917,5213.5,4411.833,13.75,1,TRUE,686.5,FALSE,13,41
"14158","Violet-tailed Sylph","Renealmia sessilifolia","960",17,104,3,2013-07-27,"1700_1900",7,"2013",0.917,3133.583,2291.083,106,1,TRUE,686.5,FALSE,13,41
"14159","Violet-tailed Sylph","Renealmia sessilifolia","961",17,104,2,2013-07-28,"1700_1900",7,"2013",0.917,3133.583,2291.083,106,1,TRUE,686.5,FALSE,13,41
"14160","Violet-tailed Sylph","Renealmia sessilifolia","962",17,104,1,2014-12-09,"1500_1700",12,"2014",0.917,3162.667,1870,12.83333,1,TRUE,686.5,FALSE,13,41
"14161","Violet-tailed Sylph","Renealmia sessilifolia","93",17,104,0,2014-01-26,"1300_1500",1,"2014",0.917,575,264.6667,1.5,1,FALSE,686.5,FALSE,13,41
"14162","Violet-tailed Sylph","Renealmia sessilifolia","959",17,104,1,2014-09-22,"1700_1900",9,"2014",0.917,4663.667,4503,15.66667,1,TRUE,686.5,FALSE,13,41
"14163","Violet-tailed Sylph","Renealmia sessilifolia","957",17,104,1,2014-03-11,"1700_1900",3,"2014",0.917,657.2,254.2,5.2,1,FALSE,686.5,FALSE,13,41
"14164","Violet-tailed Sylph","Renealmia sessilifolia","408",17,104,0,2013-07-05,"1500_1700",7,"2013",0.917,2584.917,2218.75,105.3333,1,TRUE,686.5,FALSE,13,41
"14165","Violet-tailed Sylph","Renealmia sessilifolia","1210",17,104,0,2014-02-27,"2100_2300",2,"2014",0.917,523.8333,222.8333,0,1,FALSE,686.5,FALSE,13,41
"14166","Violet-tailed Sylph","Renealmia sessilifolia","409",17,104,0,2014-01-26,"1300_1500",1,"2014",0.917,575,264.6667,1.5,1,FALSE,686.5,FALSE,13,41
"14167","Violet-tailed Sylph","Renealmia sessilifolia","1208",17,104,0,2014-01-08,"2300_2500",1,"2014",0.917,470.6667,235.3333,0,1,FALSE,686.5,FALSE,13,41
"14168","Violet-tailed Sylph","Renealmia sessilifolia","766",17,104,0,2014-09-22,"1700_1900",9,"2014",0.917,4663.667,4503,15.66667,1,TRUE,686.5,FALSE,13,41
"14169","Violet-tailed Sylph","Renealmia sessilifolia","44",17,104,0,2014-01-26,"1300_1500",1,"2014",0.917,575,264.6667,1.5,1,FALSE,686.5,FALSE,13,41
"14170","Violet-tailed Sylph","Renealmia sessilifolia","620",17,104,0,2013-07-06,"1500_1700",7,"2013",0.917,2584.917,2218.75,105.3333,1,TRUE,686.5,FALSE,13,41
"14171","Violet-tailed Sylph","Renealmia sessilifolia","169",17,104,0,2013-07-06,"1500_1700",7,"2013",0.917,2584.917,2218.75,105.3333,1,TRUE,686.5,FALSE,13,41
"14172","Violet-tailed Sylph","Renealmia sessilifolia","1209",17,104,0,2014-02-12,"2300_2500",2,"2014",0.917,305.5,131,0,1,FALSE,686.5,FALSE,13,41
"14173","Violet-tailed Sylph","Tillandsia complanata","414",17,110,0,2014-07-23,"1900_2100",7,"2014",0.993,1891.667,1493.667,6.5,1,FALSE,686.5,FALSE,13,44
"14174","Violet-tailed Sylph","Tillandsia complanata","1299",17,110,0,2013-10-23,"2300_2500",10,"2013",0.993,2010.847,1827.806,2.5,1,TRUE,686.5,FALSE,13,44
"14175","Violet-tailed Sylph","Tillandsia complanata","967",17,110,1,2014-09-23,"2100_2300",9,"2014",0.993,5123.833,4801.917,12.5,1,TRUE,686.5,FALSE,13,44
"14176","Violet-tailed Sylph","Tillandsia complanata","416",17,110,0,2015-07-29,"1900_2100",7,"2015",0.993,1916.25,1423.25,14.33333,1,FALSE,686.5,FALSE,13,44
"14177","Violet-tailed Sylph","Tillandsia complanata","966",17,110,1,2013-09-25,"2100_2300",9,"2013",0.993,7811.282,7514.824,11.6,1,TRUE,686.5,FALSE,13,44
"14178","Violet-tailed Sylph","Tillandsia complanata","770",17,110,0,2015-09-22,"1900_2100",9,"2015",0.993,7811.25,7515.25,11.5,1,TRUE,686.5,FALSE,13,44
"14179","Violet-tailed Sylph","Tillandsia complanata","968",17,110,1,2015-09-08,"2100_2300",9,"2015",0.993,3490.667,3241.917,12.33333,1,TRUE,686.5,FALSE,13,44
"14180","Violet-tailed Sylph","Tillandsia complanata","965",17,110,1,2013-09-05,"2100_2300",9,"2013",0.993,8230.924,7883.986,12.75,1,TRUE,686.5,FALSE,13,44
"14181","Violet-tailed Sylph","Tillandsia complanata","1300",17,110,0,2014-10-23,"2300_2500",10,"2014",0.993,3105.25,2944.5,3.666667,1,TRUE,686.5,FALSE,13,44
"14182","Violet-tailed Sylph","Tillandsia complanata","415",17,110,0,2014-09-13,"1900_2100",9,"2014",0.993,6513.667,6229.333,9.833333,1,TRUE,686.5,FALSE,13,44
"14183","Violet-tailed Sylph","Tillandsia complanata","963",17,110,1,2014-08-01,"1900_2100",8,"2014",0.993,1880.667,1507.5,6.5,1,FALSE,686.5,FALSE,13,44
"14184","Violet-tailed Sylph","Tillandsia complanata","769",17,110,0,2013-09-05,"1900_2100",9,"2013",0.993,14378,14057.08,12.75,1,TRUE,686.5,FALSE,13,44
"14185","Violet-tailed Sylph","Tillandsia complanata","419",17,110,0,2015-08-25,"1900_2100",8,"2015",0.993,3106.75,2689.5,12.75,1,TRUE,686.5,FALSE,13,44
"14186","Violet-tailed Sylph","Tillandsia complanata","1301",17,110,0,2015-10-07,"2300_2500",10,"2015",0.993,2822,2675.667,8,1,TRUE,686.5,FALSE,13,44
"14187","Violet-tailed Sylph","Tillandsia complanata","969",17,110,1,2015-09-22,"2100_2300",9,"2015",0.993,6239,6030.25,13.5,1,TRUE,686.5,FALSE,13,44
"14188","Violet-tailed Sylph","Tillandsia complanata","418",17,110,0,2015-07-14,"1900_2100",7,"2015",0.993,2405.417,1939.75,17,1,TRUE,686.5,FALSE,13,44
"14189","Violet-tailed Sylph","Tillandsia complanata","413",17,110,0,2013-09-25,"1900_2100",9,"2013",0.993,13268.53,13019.33,11.6,1,TRUE,686.5,FALSE,13,44
"14190","Violet-tailed Sylph","Tillandsia complanata","417",17,110,0,2015-08-26,"1900_2100",8,"2015",0.993,3106.75,2689.5,12.75,1,TRUE,686.5,FALSE,13,44
"14191","Violet-tailed Sylph","Tillandsia complanata","970",17,110,1,2015-07-14,"1900_2100",7,"2015",0.993,2405.417,1939.75,17,1,TRUE,686.5,FALSE,13,44
"14192","Violet-tailed Sylph","Tillandsia complanata","964",17,110,1,2015-08-12,"1900_2100",8,"2015",0.993,1892.833,1401.75,13.66667,1,FALSE,686.5,FALSE,13,44
"14193","White-whiskered Hermit","Centropogon solanifolius","118",6,32,3,2014-10-07,"1300_1500",10,"2014",0.928,281,75.5,2,1,FALSE,19.4,FALSE,14,5
"14194","White-whiskered Hermit","Columnea ciliata","120",6,35,1,2014-02-24,"1300_1500",2,"2014",0.602,330.8,108.8,19.4,1,FALSE,19.4,FALSE,14,6
"14195","White-whiskered Hermit","Columnea ciliata","59",6,35,0,2014-02-23,"1300_1500",2,"2014",0.602,330.8,108.8,19.4,1,FALSE,19.4,FALSE,14,6
"14196","White-whiskered Hermit","Columnea ciliata","823",6,35,0,2014-01-21,"1900_2100",1,"2014",0.602,726.6667,63.33333,35.83333,1,FALSE,19.4,TRUE,14,6
"14197","White-whiskered Hermit","Columnea ciliata","506",6,35,0,2014-02-15,"1500_1700",2,"2014",0.602,554.25,148.25,52.75,1,FALSE,19.4,TRUE,14,6
"14198","White-whiskered Hermit","Columnea ciliata","505",6,35,0,2013-12-22,"1500_1700",12,"2013",0.602,1018.417,451.0833,8.5,1,FALSE,19.4,FALSE,14,6
"14199","White-whiskered Hermit","Columnea ciliata","60",6,35,0,2014-07-06,"1300_1500",7,"2014",0.602,2064.25,1473.75,2,1,TRUE,19.4,FALSE,14,6
"14200","White-whiskered Hermit","Columnea ciliata","501",6,35,0,2014-01-08,"1700_1900",1,"2014",0.602,863.0833,112.1667,9,1,FALSE,19.4,FALSE,14,6
"14201","White-whiskered Hermit","Columnea ciliata","499",6,35,0,2014-01-08,"1700_1900",1,"2014",0.602,863.0833,112.1667,9,1,FALSE,19.4,FALSE,14,6
"14202","White-whiskered Hermit","Columnea ciliata","504",6,35,0,2013-12-21,"1500_1700",12,"2013",0.602,1018.417,451.0833,8.5,1,FALSE,19.4,FALSE,14,6
"14203","White-whiskered Hermit","Columnea ciliata","497",6,35,0,2015-03-25,"1700_1900",3,"2015",0.602,768.25,55.16667,19.91667,1,FALSE,19.4,TRUE,14,6
"14204","White-whiskered Hermit","Columnea ciliata","508",6,35,0,2014-02-24,"1300_1500",2,"2014",0.602,330.8,108.8,19.4,1,FALSE,19.4,FALSE,14,6
"14205","White-whiskered Hermit","Columnea ciliata","500",6,35,0,2015-01-13,"2100_2300",1,"2015",0.602,993.0833,18,13.33333,1,FALSE,19.4,FALSE,14,6
"14206","White-whiskered Hermit","Columnea ciliata","498",6,35,0,2014-02-28,"2100_2300",2,"2014",0.602,523.8333,58.75,42.5,1,FALSE,19.4,TRUE,14,6
"14207","White-whiskered Hermit","Columnea ciliata","119",6,35,1,2014-02-23,"1300_1500",2,"2014",0.602,330.8,108.8,19.4,1,FALSE,19.4,FALSE,14,6
"14208","White-whiskered Hermit","Columnea ciliata","270",6,35,0,2015-10-20,"1300_1500",10,"2015",0.602,1714,22,0,1,FALSE,19.4,FALSE,14,6
"14209","White-whiskered Hermit","Columnea ciliata","651",6,35,0,2015-02-11,"2100_2300",2,"2015",0.602,721.95,34.4,20.2,1,FALSE,19.4,TRUE,14,6
"14210","White-whiskered Hermit","Columnea ciliata","268",6,35,0,2013-10-09,"1300_1500",10,"2013",0.602,2882.928,46.45,13.5,1,FALSE,19.4,FALSE,14,6
"14211","White-whiskered Hermit","Columnea ciliata","649",6,35,0,2014-01-01,"1700_1900",1,"2014",0.602,963.3333,111.1667,9,1,FALSE,19.4,FALSE,14,6
"14212","White-whiskered Hermit","Columnea ciliata","496",6,35,0,2014-03-12,"1700_1900",3,"2014",0.602,657.2,84.6,60.4,1,FALSE,19.4,TRUE,14,6
"14213","White-whiskered Hermit","Columnea ciliata","650",6,35,0,2015-03-11,"1900_2100",3,"2015",0.602,895.25,47.5,30.75,1,FALSE,19.4,TRUE,14,6
"14214","White-whiskered Hermit","Columnea ciliata","824",6,35,0,2013-07-24,"1900_2100",7,"2013",0.602,8771.986,1706,0,1,TRUE,19.4,FALSE,14,6
"14215","White-whiskered Hermit","Columnea ciliata","502",6,35,0,2014-03-11,"1700_1900",3,"2014",0.602,657.2,84.6,60.4,1,FALSE,19.4,TRUE,14,6
"14216","White-whiskered Hermit","Columnea ciliata","121",6,35,1,2014-07-09,"1300_1500",7,"2014",0.602,2429.333,1706,2,1,TRUE,19.4,FALSE,14,6
"14217","White-whiskered Hermit","Columnea ciliata","503",6,35,0,2013-06-22,"2100_2300",6,"2013",0.602,19458.42,4801.708,2,1,TRUE,19.4,FALSE,14,6
"14218","White-whiskered Hermit","Columnea ciliata","269",6,35,0,2014-10-07,"1300_1500",10,"2014",0.602,281,75.5,0,1,FALSE,19.4,FALSE,14,6
"14219","White-whiskered Hermit","Columnea ciliata","507",6,35,0,2014-02-23,"1300_1500",2,"2014",0.602,330.8,108.8,19.4,1,FALSE,19.4,FALSE,14,6
"14220","White-whiskered Hermit","Columnea mastersonii","130",6,36,3,2013-12-15,"1300_1500",12,"2013",0.119,787.6667,328.3333,0,1,FALSE,19.4,FALSE,14,8
"14221","White-whiskered Hermit","Columnea mastersonii","515",6,36,0,2014-09-10,"2100_2300",9,"2014",0.119,5001.333,42.5,0,1,FALSE,19.4,FALSE,14,8
"14222","White-whiskered Hermit","Columnea mastersonii","122",6,36,1,2013-09-20,"1500_1700",9,"2013",0.119,9079.272,65.35,0,1,FALSE,19.4,FALSE,14,8
"14223","White-whiskered Hermit","Columnea mastersonii","510",6,36,0,2014-09-13,"1300_1500",9,"2014",0.119,299.5,41.5,0,1,FALSE,19.4,FALSE,14,8
"14224","White-whiskered Hermit","Columnea mastersonii","129",6,36,3,2013-12-14,"1300_1500",12,"2013",0.119,787.6667,328.3333,0,1,FALSE,19.4,FALSE,14,8
"14225","White-whiskered Hermit","Columnea mastersonii","512",6,36,0,2014-04-27,"1500_1700",4,"2014",0.119,778.6667,355.0833,0,1,FALSE,19.4,FALSE,14,8
"14226","White-whiskered Hermit","Columnea mastersonii","514",6,36,0,2015-09-09,"1500_1700",9,"2015",0.119,2334.167,366.0833,0,1,FALSE,19.4,FALSE,14,8
"14227","White-whiskered Hermit","Columnea mastersonii","509",6,36,0,2013-09-24,"1300_1500",9,"2013",0.119,2882.928,46.45,0,1,FALSE,19.4,FALSE,14,8
"14228","White-whiskered Hermit","Columnea mastersonii","127",6,36,2,2013-11-30,"1300_1500",11,"2013",0.119,805,331,0,1,FALSE,19.4,FALSE,14,8
"14229","White-whiskered Hermit","Columnea mastersonii","518",6,36,0,2013-07-10,"1300_1500",7,"2013",0.119,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,8
"14230","White-whiskered Hermit","Columnea mastersonii","124",6,36,1,2014-09-11,"1500_1700",9,"2014",0.119,2194.5,71.83333,0,1,FALSE,19.4,FALSE,14,8
"14231","White-whiskered Hermit","Columnea mastersonii","128",6,36,1,2013-12-01,"1300_1500",12,"2013",0.119,805,331,0,1,FALSE,19.4,FALSE,14,8
"14232","White-whiskered Hermit","Columnea mastersonii","123",6,36,1,2013-12-13,"1500_1700",12,"2013",0.119,1122.25,409.75,0,1,FALSE,19.4,FALSE,14,8
"14233","White-whiskered Hermit","Columnea mastersonii","131",6,36,1,2013-12-22,"1300_1500",12,"2013",0.119,761.75,349.75,0,1,FALSE,19.4,FALSE,14,8
"14234","White-whiskered Hermit","Columnea mastersonii","516",6,36,0,2014-07-22,"1900_2100",7,"2014",0.119,1891.667,668.6667,0,1,TRUE,19.4,FALSE,14,8
"14235","White-whiskered Hermit","Columnea mastersonii","522",6,36,0,2013-12-01,"1500_1700",12,"2013",0.119,1183.333,424.6667,0,1,FALSE,19.4,FALSE,14,8
"14236","White-whiskered Hermit","Columnea mastersonii","511",6,36,0,2013-09-30,"1500_1700",9,"2013",0.119,8634.631,63.53333,0,1,FALSE,19.4,FALSE,14,8
"14237","White-whiskered Hermit","Columnea mastersonii","517",6,36,0,2014-08-01,"2100_2300",8,"2014",0.119,1867.667,524.5,0,1,TRUE,19.4,FALSE,14,8
"14238","White-whiskered Hermit","Columnea mastersonii","126",6,36,7,2013-08-15,"1300_1500",8,"2013",0.119,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,8
"14239","White-whiskered Hermit","Columnea mastersonii","521",6,36,0,2013-11-30,"1500_1700",11,"2013",0.119,1183.333,424.6667,0,1,FALSE,19.4,FALSE,14,8
"14240","White-whiskered Hermit","Columnea mastersonii","132",6,36,1,2015-01-21,"1500_1700",1,"2015",0.119,881.6667,475.3333,0,1,TRUE,19.4,FALSE,14,8
"14241","White-whiskered Hermit","Columnea mastersonii","125",6,36,2,2013-08-14,"1300_1500",8,"2013",0.119,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,8
"14242","White-whiskered Hermit","Columnea mastersonii","519",6,36,0,2013-08-14,"1300_1500",8,"2013",0.119,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,8
"14243","White-whiskered Hermit","Columnea mastersonii","513",6,36,0,2014-09-23,"1500_1700",9,"2014",0.119,2904.667,75.83333,0,1,FALSE,19.4,FALSE,14,8
"14244","White-whiskered Hermit","Columnea mastersonii","520",6,36,0,2013-08-15,"1300_1500",8,"2013",0.119,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,8
"14245","White-whiskered Hermit","Columnea picta","61",6,42,0,2013-06-01,"1300_1500",6,"2013",1.337,0,0,0,0,FALSE,19.4,FALSE,14,10
"14246","White-whiskered Hermit","Columnea picta","547",6,42,0,2015-05-27,"1900_2100",5,"2015",1.337,1790.4,435.2,2.5,1,FALSE,19.4,FALSE,14,10
"14247","White-whiskered Hermit","Columnea picta","829",6,42,0,2013-11-19,"1900_2100",11,"2013",1.337,4383.5,36.16667,2,1,FALSE,19.4,FALSE,14,10
"14248","White-whiskered Hermit","Columnea picta","136",6,42,1,2013-06-01,"1300_1500",6,"2013",1.337,0,0,0,0,FALSE,19.4,FALSE,14,10
"14249","White-whiskered Hermit","Columnea picta","135",6,42,1,2013-06-01,"1300_1500",6,"2013",1.337,0,0,0,0,FALSE,19.4,FALSE,14,10
"14250","White-whiskered Hermit","Columnea picta","137",6,42,2,2013-06-04,"1300_1500",6,"2013",1.337,0,0,0,0,FALSE,19.4,FALSE,14,10
"14251","White-whiskered Hermit","Columnea picta","62",6,42,0,2013-06-01,"1300_1500",6,"2013",1.337,0,0,0,0,FALSE,19.4,FALSE,14,10
"14252","White-whiskered Hermit","Columnea picta","545",6,42,0,2014-05-11,"1500_1700",5,"2014",1.337,1046.25,567.5,17.08333,1,TRUE,19.4,FALSE,14,10
"14253","White-whiskered Hermit","Columnea picta","133",6,42,1,2014-04-09,"1300_1500",4,"2014",1.337,332.3333,182.3333,5.5,1,FALSE,19.4,FALSE,14,10
"14254","White-whiskered Hermit","Columnea picta","134",6,42,1,2015-04-26,"1300_1500",4,"2015",1.337,920.75,765.75,15,1,TRUE,19.4,FALSE,14,10
"14255","White-whiskered Hermit","Columnea picta","548",6,42,0,2013-06-04,"1300_1500",6,"2013",1.337,0,0,0,0,FALSE,19.4,FALSE,14,10
"14256","White-whiskered Hermit","Columnea picta","63",6,42,0,2014-01-18,"1300_1500",1,"2014",1.337,610.5,277.75,9.25,1,FALSE,19.4,FALSE,14,10
"14257","White-whiskered Hermit","Columnea picta","546",6,42,0,2015-05-22,"1500_1700",5,"2015",1.337,1705.75,1201.5,13.16667,1,TRUE,19.4,FALSE,14,10
"14258","White-whiskered Hermit","Drymonia tenuis","116",6,5,1,2013-07-11,"1700_1900",7,"2013",1.908,4921.194,3105.833,0,1,TRUE,19.4,FALSE,14,12
"14259","White-whiskered Hermit","Drymonia teuscheri","117",6,7,6,2013-07-05,"1300_1500",7,"2013",1.856,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,13
"14260","White-whiskered Hermit","Gasteranthus quitensis","565",6,56,0,2014-10-22,"1900_2100",10,"2014",2.656,9707.2,24.35,0,1,FALSE,19.4,FALSE,14,17
"14261","White-whiskered Hermit","Gasteranthus quitensis","833",6,56,0,2014-12-02,"1900_2100",12,"2014",2.656,6878.25,84.5,0,1,FALSE,19.4,FALSE,14,17
"14262","White-whiskered Hermit","Gasteranthus quitensis","271",6,56,0,2013-12-22,"1500_1700",12,"2013",2.656,1018.417,451.0833,0,1,FALSE,19.4,FALSE,14,17
"14263","White-whiskered Hermit","Gasteranthus quitensis","834",6,56,0,2013-11-06,"1900_2100",11,"2013",2.656,6352.325,32.9,0,1,FALSE,19.4,FALSE,14,17
"14264","White-whiskered Hermit","Gasteranthus quitensis","1196",6,56,0,2014-02-27,"1900_2100",2,"2014",2.656,659.9167,106.75,0,1,FALSE,19.4,FALSE,14,17
"14265","White-whiskered Hermit","Gasteranthus quitensis","564",6,56,0,2013-11-06,"1900_2100",11,"2013",2.656,6352.325,32.9,0,1,FALSE,19.4,FALSE,14,17
"14266","White-whiskered Hermit","Gasteranthus quitensis","66",6,56,0,2014-02-15,"1300_1500",2,"2014",2.656,363.75,112,0,1,FALSE,19.4,FALSE,14,17
"14267","White-whiskered Hermit","Gasteranthus quitensis","835",6,56,0,2013-12-15,"1900_2100",12,"2013",2.656,1347.25,100.25,0,1,FALSE,19.4,FALSE,14,17
"14268","White-whiskered Hermit","Gasteranthus quitensis","1197",6,56,0,2014-11-19,"2300_2500",11,"2014",2.656,2470.8,4,0,1,FALSE,19.4,FALSE,14,17
"14269","White-whiskered Hermit","Gasteranthus quitensis","566",6,56,0,2015-05-27,"1700_1900",5,"2015",2.656,1404.2,667.2667,0,1,TRUE,19.4,FALSE,14,17
"14270","White-whiskered Hermit","Gasteranthus quitensis","273",6,56,0,2014-02-15,"1300_1500",2,"2014",2.656,363.75,112,0,1,FALSE,19.4,FALSE,14,17
"14271","White-whiskered Hermit","Gasteranthus quitensis","832",6,56,0,2015-09-09,"1700_1900",9,"2015",2.656,4990.333,464,0,1,TRUE,19.4,FALSE,14,17
"14272","White-whiskered Hermit","Gasteranthus quitensis","831",6,56,0,2014-09-24,"1700_1900",9,"2014",2.656,5521.167,74.33333,0,1,FALSE,19.4,FALSE,14,17
"14273","White-whiskered Hermit","Gasteranthus quitensis","65",6,56,0,2014-11-09,"1300_1500",11,"2014",2.656,398.75,167.5,0,1,FALSE,19.4,FALSE,14,17
"14274","White-whiskered Hermit","Gasteranthus quitensis","67",6,56,0,2015-01-31,"1500_1700",1,"2015",2.656,855.9167,452.3333,0,1,TRUE,19.4,FALSE,14,17
"14275","White-whiskered Hermit","Gasteranthus quitensis","272",6,56,0,2014-12-03,"1500_1700",12,"2014",2.656,3655.833,480.8333,0,1,TRUE,19.4,FALSE,14,17
"14276","White-whiskered Hermit","Gasteranthus quitensis","64",6,56,0,2013-11-19,"1300_1500",11,"2013",2.656,834.3333,304.6667,0,1,FALSE,19.4,FALSE,14,17
"14277","White-whiskered Hermit","Glossoloma purpureum","114",6,3,1,2014-10-02,"1300_1500",10,"2014",0.599,281,75.5,0,1,FALSE,19.4,FALSE,14,19
"14278","White-whiskered Hermit","Glossoloma purpureum","54",6,3,0,2014-01-25,"1300_1500",1,"2014",0.599,575,233.6667,0,1,FALSE,19.4,FALSE,14,19
"14279","White-whiskered Hermit","Glossoloma purpureum","108",6,3,2,2013-07-04,"1300_1500",7,"2013",0.599,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,19
"14280","White-whiskered Hermit","Glossoloma purpureum","56",6,3,0,2014-10-01,"1300_1500",10,"2014",0.599,281,75.5,0,1,FALSE,19.4,FALSE,14,19
"14281","White-whiskered Hermit","Glossoloma purpureum","113",6,3,2,2014-10-01,"1300_1500",10,"2014",0.599,281,75.5,0,1,FALSE,19.4,FALSE,14,19
"14282","White-whiskered Hermit","Glossoloma purpureum","53",6,3,0,2013-08-15,"1300_1500",8,"2013",0.599,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,19
"14283","White-whiskered Hermit","Glossoloma purpureum","52",6,3,0,2013-07-05,"1300_1500",7,"2013",0.599,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,19
"14284","White-whiskered Hermit","Glossoloma purpureum","51",6,3,0,2013-07-04,"1300_1500",7,"2013",0.599,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,19
"14285","White-whiskered Hermit","Glossoloma purpureum","115",6,3,1,2014-10-03,"1300_1500",10,"2014",0.599,281,75.5,0,1,FALSE,19.4,FALSE,14,19
"14286","White-whiskered Hermit","Glossoloma purpureum","112",6,3,2,2014-07-07,"1300_1500",7,"2014",0.599,2429.333,1706,0,1,TRUE,19.4,FALSE,14,19
"14287","White-whiskered Hermit","Glossoloma purpureum","443",6,3,0,2013-12-01,"1500_1700",12,"2013",0.599,1183.333,424.6667,0,1,FALSE,19.4,FALSE,14,19
"14288","White-whiskered Hermit","Glossoloma purpureum","50",6,3,0,2013-07-05,"1300_1500",7,"2013",0.599,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,19
"14289","White-whiskered Hermit","Glossoloma purpureum","55",6,3,0,2014-01-26,"1300_1500",1,"2014",0.599,575,233.6667,0,1,FALSE,19.4,FALSE,14,19
"14290","White-whiskered Hermit","Glossoloma purpureum","109",6,3,6,2013-07-05,"1300_1500",7,"2013",0.599,1873.333,1556.333,0,1,TRUE,19.4,FALSE,14,19
"14291","White-whiskered Hermit","Glossoloma purpureum","111",6,3,2,2014-01-26,"1300_1500",1,"2014",0.599,575,233.6667,0,1,FALSE,19.4,FALSE,14,19
"14292","White-whiskered Hermit","Glossoloma purpureum","110",6,3,4,2013-08-15,"1300_1500",8,"2013",0.599,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,19
"14293","White-whiskered Hermit","Glossoloma purpureum","442",6,3,0,2013-08-14,"1300_1500",8,"2013",0.599,1191.417,820.1667,0,1,TRUE,19.4,FALSE,14,19
"14294","White-whiskered Hermit","Guzmania amplectens","139",6,61,4,2013-12-01,"1500_1700",12,"2013",1.08,1183.333,424.6667,4,1,FALSE,19.4,FALSE,14,20
"14295","White-whiskered Hermit","Guzmania amplectens","138",6,61,4,2013-11-30,"1500_1700",11,"2013",1.08,1183.333,424.6667,4,1,FALSE,19.4,FALSE,14,20
"14296","White-whiskered Hermit","Guzmania amplectens","140",6,61,1,2013-12-21,"1500_1700",12,"2013",1.08,1018.417,451.0833,4.666667,1,FALSE,19.4,FALSE,14,20
"14297","White-whiskered Hermit","Guzmania jaramilloi","276",6,62,0,2014-01-21,"1700_1900",1,"2014",1.177,775.3333,57.33333,0,1,FALSE,19.4,FALSE,14,21
"14298","White-whiskered Hermit","Guzmania jaramilloi","841",6,62,0,2013-11-06,"2100_2300",11,"2013",1.177,4196.833,15.4,0,1,FALSE,19.4,FALSE,14,21
"14299","White-whiskered Hermit","Guzmania jaramilloi","670",6,62,0,2013-11-30,"1700_1900",11,"2013",1.177,1641.167,133.1667,0,1,FALSE,19.4,FALSE,14,21
"14300","White-whiskered Hermit","Guzmania jaramilloi","578",6,62,0,2014-12-02,"1900_2100",12,"2014",1.177,6878.25,84.5,0,1,FALSE,19.4,FALSE,14,21
"14301","White-whiskered Hermit","Guzmania jaramilloi","842",6,62,0,2013-11-30,"1700_1900",11,"2013",1.177,1641.167,133.1667,0,1,FALSE,19.4,FALSE,14,21
"14302","White-whiskered Hermit","Guzmania jaramilloi","838",6,62,0,2014-12-02,"1900_2100",12,"2014",1.177,6878.25,84.5,0,1,FALSE,19.4,FALSE,14,21
"14303","White-whiskered Hermit","Guzmania jaramilloi","277",6,62,0,2013-08-11,"1900_2100",8,"2013",1.177,8675,635.25,0,1,TRUE,19.4,FALSE,14,21
"14304","White-whiskered Hermit","Guzmania jaramilloi","579",6,62,0,2013-08-12,"1900_2100",8,"2013",1.177,8675,635.25,0,1,TRUE,19.4,FALSE,14,21
"14305","White-whiskered Hermit","Guzmania jaramilloi","843",6,62,0,2013-12-01,"1700_1900",12,"2013",1.177,1641.167,133.1667,0,1,FALSE,19.4,FALSE,14,21
"14306","White-whiskered Hermit","Guzmania jaramilloi","839",6,62,0,2014-01-21,"1700_1900",1,"2014",1.177,775.3333,57.33333,0,1,FALSE,19.4,FALSE,14,21
